10,21.285099810913174,3.181845983317995
20,22.561058632933932,2.886495338335085
30,23.22057322054111,2.869305110248121
40,23.991675170664585,3.0060368462816354
50,24.225146337701602,2.9828812448966047
60,24.434919609403444,2.948074377589021
70,24.537025393332453,2.909333231595242
80,25.036825169762043,3.0587572899498094
90,25.107742808940653,3.02929658910611
100,25.18801620012111,3.0127975925984205
100,25.18801620012111,3.0127975925984205
120,25.188016766520747,3.012798169538408
130,25.18801620012111,3.0127975925984205
140,25.18801620012111,3.0127975925984205
150,25.18801620012111,3.0127975925984205
160,25.18801620012111,3.0127975925984205
170,25.18801620012111,3.0127975925984205
180,25.18801620012111,3.0127975925984205
190,25.18801620012111,3.0127975925984205
200,25.18801620012111,3.0127975925984205
