10,11.193548567709978,1.7701526566280097
20,12.805561792758933,1.9431424825701065
30,13.834808806668224,2.9975866317452917
40,13.758383611497907,3.0713233419302144
50,14.361354526800739,2.838257558286196
60,15.47776017100018,2.5558277803297393
70,16.013674673726065,2.4157552845210994
80,16.294064736940733,2.364524965905029
90,17.5053888021921,2.458613476770746
100,17.81797137260804,2.254077097178086
110,18.752194435343903,2.104729282482994
120,19.650227600293874,2.1183574369134766
130,20.28527771189458,2.3647449934064255
140,20.99535765848719,2.4395761201368593
150,21.76693136994454,2.5574800865095297
160,22.13713360698875,2.748342805903839
170,22.618089191308506,2.742767006261541
180,23.13450703370829,3.016064367851718
190,23.368218443747033,3.1606199690073806
200,23.531955889691197,3.226427485911727
