10,12.010443071988394,1.6995251499186657
20,12.609728199300463,2.896311278297833
30,12.878142963087875,2.53251619346927
40,14.41810365686445,2.707928368192059
50,15.830328484873545,2.0176108512912747
60,17.37858345706258,2.163377869744959
70,17.908489922739115,2.20875537168591
80,18.69531598206011,2.252129337126518
90,19.33703807454504,1.9639953520578322
100,20.508957927330478,2.246519015015853
110,20.705235247681923,2.4313516556382773
120,21.83877100268294,2.5239842845535634
130,22.347216493135768,2.789620819767684
140,22.803323503267826,2.7440271395095244
150,23.34331289766533,3.0106815587412172
160,24.023333482205523,3.143548124355209
170,24.564421040203847,3.4599947418129684
180,24.890626340086715,3.5530189459768033
190,25.271260214650038,3.6845963072421797
200,25.338698242375404,3.7306348174997788
